algorithm,simulation_id,timestamp,target_range,status,target_ppi,target_ppi_val,arriaval_distr_mean,resource_count_UnifiedResourceProfile
grid_search,sim_198,2025-10-17T15:06:43.261564Z,"[12915.0, 15785.0]",in,cycle_time,13957.74,2314.285714285714,25
grid_search,sim_199,2025-10-17T15:06:47.112326Z,"[12915.0, 15785.0]",in,cycle_time,13978.87,2314.285714285714,26
grid_search,sim_200,2025-10-17T15:06:51.317068Z,"[12915.0, 15785.0]",out,cycle_time,15582097.47,2602.0408163265306,2
grid_search,sim_201,2025-10-17T15:06:55.552660Z,"[12915.0, 15785.0]",out,cycle_time,7567154.52,2602.0408163265306,3
grid_search,sim_202,2025-10-17T15:06:59.265209Z,"[12915.0, 15785.0]",out,cycle_time,3613767.36,2602.0408163265306,4
grid_search,sim_203,2025-10-17T15:07:03.187113Z,"[12915.0, 15785.0]",out,cycle_time,1272870.55,2602.0408163265306,5
grid_search,sim_204,2025-10-17T15:07:07.135093Z,"[12915.0, 15785.0]",out,cycle_time,23736.9,2602.0408163265306,6
grid_search,sim_205,2025-10-17T15:07:10.741434Z,"[12915.0, 15785.0]",out,cycle_time,17056.59,2602.0408163265306,7
grid_search,sim_206,2025-10-17T15:07:14.480437Z,"[12915.0, 15785.0]",out,cycle_time,16010.83,2602.0408163265306,8
grid_search,sim_207,2025-10-17T15:07:18.217531Z,"[12915.0, 15785.0]",in,cycle_time,15756.12,2602.0408163265306,9
