case_id,activity,enable_time,start_time,end_time,resource
718,Applicant completes form,2025-08-18 10:06:40.000000+00:00,2025-08-18 10:06:40.000000+00:00,2025-08-18 10:21:40.000000+00:00,UnifiedResource_5
715,Design loan offer,2025-08-18 10:15:50.000000+00:00,2025-08-18 10:15:50.000000+00:00,2025-08-18 11:05:50.000000+00:00,UnifiedResource_8
718,Check application form completeness,2025-08-18 10:21:40.000000+00:00,2025-08-18 10:21:40.000000+00:00,2025-08-18 10:46:40.000000+00:00,UnifiedResource_9
716,Design loan offer,2025-08-18 10:24:10.000000+00:00,2025-08-18 10:24:10.000000+00:00,2025-08-18 11:14:10.000000+00:00,UnifiedResource_15
717,Reject application,2025-08-18 10:24:10.000000+00:00,2025-08-18 10:24:10.000000+00:00,2025-08-18 10:57:30.000000+00:00,UnifiedResource_12
719,Reject application,2025-08-18 10:24:10.000000+00:00,2025-08-18 10:24:10.000000+00:00,2025-08-18 10:57:30.000000+00:00,UnifiedResource_18
720,Design loan offer,2025-08-18 10:24:10.000000+00:00,2025-08-18 10:24:10.000000+00:00,2025-08-18 11:14:10.000000+00:00,UnifiedResource_11
721,Assess loan risk,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:54:10.000000+00:00,UnifiedResource_10
722,Appraise property,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,UnifiedResource_2
722,AML check,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,UnifiedResource_17
722,Check credit history,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:25:00.000000+00:00,2025-08-18 10:51:40.000000+00:00,UnifiedResource_7
723,Check application form completeness,2025-08-18 10:30:00.000000+00:00,2025-08-18 10:30:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,UnifiedResource_13
718,Appraise property,2025-08-18 10:46:40.000000+00:00,2025-08-18 10:46:40.000000+00:00,2025-08-18 11:16:40.000000+00:00,UnifiedResource_5
718,Check credit history,2025-08-18 10:46:40.000000+00:00,2025-08-18 10:46:40.000000+00:00,2025-08-18 11:13:20.000000+00:00,UnifiedResource_16
718,AML check,2025-08-18 10:46:40.000000+00:00,2025-08-18 10:46:40.000000+00:00,2025-08-18 11:16:40.000000+00:00,UnifiedResource_6
721,Design loan offer,2025-08-18 10:54:10.000000+00:00,2025-08-18 10:54:10.000000+00:00,2025-08-18 11:44:10.000000+00:00,UnifiedResource_0
722,Assess loan risk,2025-08-18 10:55:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,2025-08-18 11:24:10.000000+00:00,UnifiedResource_4
723,AML check,2025-08-18 10:55:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,UnifiedResource_14
723,Check credit history,2025-08-18 10:55:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,2025-08-18 11:21:40.000000+00:00,UnifiedResource_1
723,Appraise property,2025-08-18 10:55:00.000000+00:00,2025-08-18 10:55:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,UnifiedResource_3
724,Check application form completeness,2025-08-18 11:00:00.000000+00:00,2025-08-18 11:00:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,UnifiedResource_9
715,Approve loan offer,2025-08-18 11:05:50.000000+00:00,2025-08-18 11:05:50.000000+00:00,2025-08-18 11:20:50.000000+00:00,UnifiedResource_7
716,Approve loan offer,2025-08-18 11:14:10.000000+00:00,2025-08-18 11:14:10.000000+00:00,2025-08-18 11:29:10.000000+00:00,UnifiedResource_10
720,Approve loan offer,2025-08-18 11:14:10.000000+00:00,2025-08-18 11:14:10.000000+00:00,2025-08-18 11:29:10.000000+00:00,UnifiedResource_2
718,Assess loan risk,2025-08-18 11:16:40.000000+00:00,2025-08-18 11:16:40.000000+00:00,2025-08-18 11:45:50.000000+00:00,UnifiedResource_17
715,Approve application,2025-08-18 11:20:50.000000+00:00,2025-08-18 11:20:50.000000+00:00,2025-08-18 11:39:10.000000+00:00,UnifiedResource_13
722,Design loan offer,2025-08-18 11:24:10.000000+00:00,2025-08-18 11:24:10.000000+00:00,2025-08-18 12:14:10.000000+00:00,UnifiedResource_12
723,Assess loan risk,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:54:10.000000+00:00,UnifiedResource_18
724,AML check,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,UnifiedResource_8
724,Check credit history,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:51:40.000000+00:00,UnifiedResource_16
724,Appraise property,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:25:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,UnifiedResource_15
716,Cancel application,2025-08-18 11:29:10.000000+00:00,2025-08-18 11:29:10.000000+00:00,2025-08-18 11:49:10.000000+00:00,UnifiedResource_11
720,Cancel application,2025-08-18 11:29:10.000000+00:00,2025-08-18 11:29:10.000000+00:00,2025-08-18 11:49:10.000000+00:00,UnifiedResource_5
725,Check application form completeness,2025-08-18 11:30:00.000000+00:00,2025-08-18 11:30:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,UnifiedResource_6
721,Approve loan offer,2025-08-18 11:44:10.000000+00:00,2025-08-18 11:44:10.000000+00:00,2025-08-18 11:59:10.000000+00:00,UnifiedResource_7
718,Design loan offer,2025-08-18 11:45:50.000000+00:00,2025-08-18 11:45:50.000000+00:00,2025-08-18 12:35:50.000000+00:00,UnifiedResource_1
723,Reject application,2025-08-18 11:54:10.000000+00:00,2025-08-18 11:54:10.000000+00:00,2025-08-18 12:27:30.000000+00:00,UnifiedResource_4
724,Assess loan risk,2025-08-18 11:55:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,2025-08-18 12:24:10.000000+00:00,UnifiedResource_14
725,Appraise property,2025-08-18 11:55:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,UnifiedResource_3
725,AML check,2025-08-18 11:55:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,UnifiedResource_9
725,Check credit history,2025-08-18 11:55:00.000000+00:00,2025-08-18 11:55:00.000000+00:00,2025-08-18 12:21:40.000000+00:00,UnifiedResource_10
721,Cancel application,2025-08-18 11:59:10.000000+00:00,2025-08-18 11:59:10.000000+00:00,2025-08-18 12:19:10.000000+00:00,UnifiedResource_2
726,Check application form completeness,2025-08-18 12:00:00.000000+00:00,2025-08-18 12:00:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,UnifiedResource_13
722,Approve loan offer,2025-08-18 12:14:10.000000+00:00,2025-08-18 12:14:10.000000+00:00,2025-08-18 12:29:10.000000+00:00,UnifiedResource_0
724,Reject application,2025-08-18 12:24:10.000000+00:00,2025-08-18 12:24:10.000000+00:00,2025-08-18 12:57:30.000000+00:00,UnifiedResource_17
725,Assess loan risk,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:54:10.000000+00:00,UnifiedResource_11
726,AML check,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,UnifiedResource_5
726,Appraise property,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,UnifiedResource_16
726,Check credit history,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:25:00.000000+00:00,2025-08-18 12:51:40.000000+00:00,UnifiedResource_18
722,Approve application,2025-08-18 12:29:10.000000+00:00,2025-08-18 12:29:10.000000+00:00,2025-08-18 12:47:30.000000+00:00,UnifiedResource_8
727,Check application form completeness,2025-08-18 12:30:00.000000+00:00,2025-08-18 12:30:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,UnifiedResource_15
718,Approve loan offer,2025-08-18 12:35:50.000000+00:00,2025-08-18 12:35:50.000000+00:00,2025-08-18 12:50:50.000000+00:00,UnifiedResource_6
718,Cancel application,2025-08-18 12:50:50.000000+00:00,2025-08-18 12:50:50.000000+00:00,2025-08-18 13:10:50.000000+00:00,UnifiedResource_7
725,Design loan offer,2025-08-18 12:54:10.000000+00:00,2025-08-18 12:54:10.000000+00:00,2025-08-18 13:44:10.000000+00:00,UnifiedResource_12
726,Assess loan risk,2025-08-18 12:55:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,2025-08-18 13:24:10.000000+00:00,UnifiedResource_2
727,Check credit history,2025-08-18 12:55:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,2025-08-18 13:21:40.000000+00:00,UnifiedResource_10
727,Appraise property,2025-08-18 12:55:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,UnifiedResource_14
727,AML check,2025-08-18 12:55:00.000000+00:00,2025-08-18 12:55:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,UnifiedResource_3
728,Check application form completeness,2025-08-18 13:00:00.000000+00:00,2025-08-18 13:00:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,UnifiedResource_9
726,Reject application,2025-08-18 13:24:10.000000+00:00,2025-08-18 13:24:10.000000+00:00,2025-08-18 13:57:30.000000+00:00,UnifiedResource_13
727,Assess loan risk,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:54:10.000000+00:00,UnifiedResource_4
728,Check credit history,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:51:40.000000+00:00,UnifiedResource_0
728,Appraise property,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,UnifiedResource_1
728,AML check,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:25:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,UnifiedResource_8
729,Check application form completeness,2025-08-18 13:30:00.000000+00:00,2025-08-18 13:30:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,UnifiedResource_6
725,Approve loan offer,2025-08-18 13:44:10.000000+00:00,2025-08-18 13:44:10.000000+00:00,2025-08-18 13:59:10.000000+00:00,UnifiedResource_18
727,Reject application,2025-08-18 13:54:10.000000+00:00,2025-08-18 13:54:10.000000+00:00,2025-08-18 14:27:30.000000+00:00,UnifiedResource_11
728,Assess loan risk,2025-08-18 13:55:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,2025-08-18 14:24:10.000000+00:00,UnifiedResource_5
729,Appraise property,2025-08-18 13:55:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,UnifiedResource_16
729,AML check,2025-08-18 13:55:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,UnifiedResource_15
729,Check credit history,2025-08-18 13:55:00.000000+00:00,2025-08-18 13:55:00.000000+00:00,2025-08-18 14:21:40.000000+00:00,UnifiedResource_17
725,Approve application,2025-08-18 13:59:10.000000+00:00,2025-08-18 13:59:10.000000+00:00,2025-08-18 14:17:30.000000+00:00,UnifiedResource_7
730,Check application form completeness,2025-08-18 14:00:00.000000+00:00,2025-08-18 14:00:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,UnifiedResource_10
728,Design loan offer,2025-08-18 14:24:10.000000+00:00,2025-08-18 14:24:10.000000+00:00,2025-08-18 15:14:10.000000+00:00,UnifiedResource_2
729,Assess loan risk,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:54:10.000000+00:00,UnifiedResource_14
730,AML check,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:55:00.000000+00:00,UnifiedResource_3
730,Appraise property,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:55:00.000000+00:00,UnifiedResource_9
730,Check credit history,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:25:00.000000+00:00,2025-08-18 14:51:40.000000+00:00,UnifiedResource_12
731,Check application form completeness,2025-08-18 14:30:00.000000+00:00,2025-08-18 14:30:00.000000+00:00,2025-08-18 14:55:00.000000+00:00,UnifiedResource_0
729,Reject application,2025-08-18 14:54:10.000000+00:00,2025-08-18 14:54:10.000000+00:00,2025-08-18 15:27:30.000000+00:00,UnifiedResource_4
730,Assess loan risk,2025-08-18 14:55:00.000000+00:00,2025-08-18 14:55:00.000000+00:00,2025-08-18 15:24:10.000000+00:00,UnifiedResource_1
731,Return application back to applicant,2025-08-18 14:55:00.000000+00:00,2025-08-18 14:55:00.000000+00:00,2025-08-18 15:36:40.000000+00:00,UnifiedResource_8
732,Check application form completeness,2025-08-18 15:00:00.000000+00:00,2025-08-18 15:00:00.000000+00:00,2025-08-18 15:25:00.000000+00:00,UnifiedResource_6
728,Approve loan offer,2025-08-18 15:14:10.000000+00:00,2025-08-18 15:14:10.000000+00:00,2025-08-18 15:29:10.000000+00:00,UnifiedResource_13
730,Design loan offer,2025-08-18 15:24:10.000000+00:00,2025-08-18 15:24:10.000000+00:00,2025-08-18 16:14:10.000000+00:00,UnifiedResource_18
732,Appraise property,2025-08-18 15:25:00.000000+00:00,2025-08-18 15:25:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,UnifiedResource_7
732,AML check,2025-08-18 15:25:00.000000+00:00,2025-08-18 15:25:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,UnifiedResource_17
732,Check credit history,2025-08-18 15:25:00.000000+00:00,2025-08-18 15:25:00.000000+00:00,2025-08-18 15:51:40.000000+00:00,UnifiedResource_5
728,Approve application,2025-08-18 15:29:10.000000+00:00,2025-08-18 15:29:10.000000+00:00,2025-08-18 15:47:30.000000+00:00,UnifiedResource_16
733,Check application form completeness,2025-08-18 15:30:00.000000+00:00,2025-08-18 15:30:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,UnifiedResource_15
731,Applicant completes form,2025-08-18 15:36:40.000000+00:00,2025-08-18 15:36:40.000000+00:00,2025-08-18 15:51:40.000000+00:00,UnifiedResource_10
731,Check application form completeness,2025-08-18 15:51:40.000000+00:00,2025-08-18 15:51:40.000000+00:00,2025-08-18 16:16:40.000000+00:00,UnifiedResource_11
732,Assess loan risk,2025-08-18 15:55:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,2025-08-18 16:24:10.000000+00:00,UnifiedResource_12
733,Appraise property,2025-08-18 15:55:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,2025-08-18 16:25:00.000000+00:00,UnifiedResource_14
733,AML check,2025-08-18 15:55:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,2025-08-18 16:25:00.000000+00:00,UnifiedResource_3
733,Check credit history,2025-08-18 15:55:00.000000+00:00,2025-08-18 15:55:00.000000+00:00,2025-08-18 16:21:40.000000+00:00,UnifiedResource_9
730,Approve loan offer,2025-08-18 16:14:10.000000+00:00,2025-08-18 16:14:10.000000+00:00,2025-08-18 16:29:10.000000+00:00,UnifiedResource_0
731,AML check,2025-08-18 16:16:40.000000+00:00,2025-08-18 16:16:40.000000+00:00,2025-08-18 16:46:40.000000+00:00,UnifiedResource_2
731,Check credit history,2025-08-18 16:16:40.000000+00:00,2025-08-18 16:16:40.000000+00:00,2025-08-18 16:43:20.000000+00:00,UnifiedResource_1
731,Appraise property,2025-08-18 16:16:40.000000+00:00,2025-08-18 16:16:40.000000+00:00,2025-08-18 16:46:40.000000+00:00,UnifiedResource_6
732,Design loan offer,2025-08-18 16:24:10.000000+00:00,2025-08-18 16:24:10.000000+00:00,2025-08-19 09:14:10.000000+00:00,UnifiedResource_4
733,Assess loan risk,2025-08-18 16:25:00.000000+00:00,2025-08-18 16:25:00.000000+00:00,2025-08-18 16:54:10.000000+00:00,UnifiedResource_13
730,Cancel application,2025-08-18 16:29:10.000000+00:00,2025-08-18 16:29:10.000000+00:00,2025-08-18 16:49:10.000000+00:00,UnifiedResource_8
731,Assess loan risk,2025-08-18 16:46:40.000000+00:00,2025-08-18 16:46:40.000000+00:00,2025-08-19 09:15:50.000000+00:00,UnifiedResource_16
733,Design loan offer,2025-08-18 16:54:10.000000+00:00,2025-08-18 16:54:10.000000+00:00,2025-08-19 09:44:10.000000+00:00,UnifiedResource_5
734,Check application form completeness,2025-08-19 07:00:00.000000+00:00,2025-08-19 09:00:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,UnifiedResource_10
735,Check application form completeness,2025-08-19 07:30:00.000000+00:00,2025-08-19 09:00:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,UnifiedResource_7
736,Check application form completeness,2025-08-19 08:00:00.000000+00:00,2025-08-19 09:00:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,UnifiedResource_17
737,Check application form completeness,2025-08-19 08:30:00.000000+00:00,2025-08-19 09:00:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,UnifiedResource_15
738,Check application form completeness,2025-08-19 09:00:00.000000+00:00,2025-08-19 09:00:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,UnifiedResource_18
732,Approve loan offer,2025-08-19 09:14:10.000000+00:00,2025-08-19 09:14:10.000000+00:00,2025-08-19 09:29:10.000000+00:00,UnifiedResource_11
731,Design loan offer,2025-08-19 09:15:50.000000+00:00,2025-08-19 09:15:50.000000+00:00,2025-08-19 10:05:50.000000+00:00,UnifiedResource_9
734,Appraise property,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_12
734,Check credit history,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:51:40.000000+00:00,UnifiedResource_14
734,AML check,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_3
735,Appraise property,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_0
735,AML check,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_1
735,Check credit history,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:51:40.000000+00:00,UnifiedResource_2
736,Appraise property,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_6
736,AML check,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_8
736,Check credit history,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:51:40.000000+00:00,UnifiedResource_13
737,Appraise property,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_4
737,Check credit history,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:51:40.000000+00:00,UnifiedResource_16
737,AML check,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_10
738,Check credit history,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:51:40.000000+00:00,UnifiedResource_7
738,AML check,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_17
738,Appraise property,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:25:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_15
732,Approve application,2025-08-19 09:29:10.000000+00:00,2025-08-19 09:29:10.000000+00:00,2025-08-19 09:47:30.000000+00:00,UnifiedResource_18
739,Check application form completeness,2025-08-19 09:30:00.000000+00:00,2025-08-19 09:30:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,UnifiedResource_11
733,Approve loan offer,2025-08-19 09:44:10.000000+00:00,2025-08-19 09:44:10.000000+00:00,2025-08-19 09:59:10.000000+00:00,UnifiedResource_5
734,Assess loan risk,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:24:10.000000+00:00,UnifiedResource_18
735,Assess loan risk,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:24:10.000000+00:00,UnifiedResource_14
736,Assess loan risk,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:24:10.000000+00:00,UnifiedResource_2
737,Assess loan risk,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:24:10.000000+00:00,UnifiedResource_13
738,Assess loan risk,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:24:10.000000+00:00,UnifiedResource_16
739,AML check,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,UnifiedResource_7
739,Appraise property,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,UnifiedResource_12
739,Check credit history,2025-08-19 09:55:00.000000+00:00,2025-08-19 09:55:00.000000+00:00,2025-08-19 10:21:40.000000+00:00,UnifiedResource_3
733,Approve application,2025-08-19 09:59:10.000000+00:00,2025-08-19 09:59:10.000000+00:00,2025-08-19 10:17:30.000000+00:00,UnifiedResource_0
740,Check application form completeness,2025-08-19 10:00:00.000000+00:00,2025-08-19 10:00:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,UnifiedResource_1
731,Approve loan offer,2025-08-19 10:05:50.000000+00:00,2025-08-19 10:05:50.000000+00:00,2025-08-19 10:20:50.000000+00:00,UnifiedResource_6
731,Approve application,2025-08-19 10:20:50.000000+00:00,2025-08-19 10:20:50.000000+00:00,2025-08-19 10:39:10.000000+00:00,UnifiedResource_8
734,Design loan offer,2025-08-19 10:24:10.000000+00:00,2025-08-19 10:24:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,UnifiedResource_4
735,Reject application,2025-08-19 10:24:10.000000+00:00,2025-08-19 10:24:10.000000+00:00,2025-08-19 10:57:30.000000+00:00,UnifiedResource_10
736,Design loan offer,2025-08-19 10:24:10.000000+00:00,2025-08-19 10:24:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,UnifiedResource_17
737,Design loan offer,2025-08-19 10:24:10.000000+00:00,2025-08-19 10:24:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,UnifiedResource_15
738,Design loan offer,2025-08-19 10:24:10.000000+00:00,2025-08-19 10:24:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,UnifiedResource_11
739,Assess loan risk,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:54:10.000000+00:00,UnifiedResource_5
740,Check credit history,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:51:40.000000+00:00,UnifiedResource_9
740,AML check,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,UnifiedResource_0
740,Appraise property,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:25:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,UnifiedResource_6
741,Check application form completeness,2025-08-19 10:30:00.000000+00:00,2025-08-19 10:30:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,UnifiedResource_3
739,Design loan offer,2025-08-19 10:54:10.000000+00:00,2025-08-19 10:54:10.000000+00:00,2025-08-19 11:44:10.000000+00:00,UnifiedResource_18
740,Assess loan risk,2025-08-19 10:55:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,2025-08-19 11:24:10.000000+00:00,UnifiedResource_14
741,Appraise property,2025-08-19 10:55:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,UnifiedResource_2
741,AML check,2025-08-19 10:55:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,UnifiedResource_13
741,Check credit history,2025-08-19 10:55:00.000000+00:00,2025-08-19 10:55:00.000000+00:00,2025-08-19 11:21:40.000000+00:00,UnifiedResource_16
742,Check application form completeness,2025-08-19 11:00:00.000000+00:00,2025-08-19 11:00:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,UnifiedResource_7
734,Approve loan offer,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,UnifiedResource_12
736,Approve loan offer,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,UnifiedResource_1
737,Approve loan offer,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,UnifiedResource_8
738,Approve loan offer,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:14:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,UnifiedResource_9
740,Design loan offer,2025-08-19 11:24:10.000000+00:00,2025-08-19 11:24:10.000000+00:00,2025-08-19 12:14:10.000000+00:00,UnifiedResource_5
741,Assess loan risk,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:54:10.000000+00:00,UnifiedResource_0
742,Check credit history,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:51:40.000000+00:00,UnifiedResource_6
742,Appraise property,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,UnifiedResource_3
742,AML check,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:25:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,UnifiedResource_10
734,Approve application,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:47:30.000000+00:00,UnifiedResource_4
736,Cancel application,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:49:10.000000+00:00,UnifiedResource_17
737,Cancel application,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:49:10.000000+00:00,UnifiedResource_15
738,Approve application,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:29:10.000000+00:00,2025-08-19 11:47:30.000000+00:00,UnifiedResource_11
743,Check application form completeness,2025-08-19 11:30:00.000000+00:00,2025-08-19 11:30:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,UnifiedResource_16
739,Approve loan offer,2025-08-19 11:44:10.000000+00:00,2025-08-19 11:44:10.000000+00:00,2025-08-19 11:59:10.000000+00:00,UnifiedResource_14
741,Design loan offer,2025-08-19 11:54:10.000000+00:00,2025-08-19 11:54:10.000000+00:00,2025-08-19 12:44:10.000000+00:00,UnifiedResource_2
742,Assess loan risk,2025-08-19 11:55:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,2025-08-19 12:24:10.000000+00:00,UnifiedResource_13
743,Appraise property,2025-08-19 11:55:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,2025-08-19 12:25:00.000000+00:00,UnifiedResource_7
743,AML check,2025-08-19 11:55:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,2025-08-19 12:25:00.000000+00:00,UnifiedResource_12
743,Check credit history,2025-08-19 11:55:00.000000+00:00,2025-08-19 11:55:00.000000+00:00,2025-08-19 12:21:40.000000+00:00,UnifiedResource_1
